AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIÓN ESTUDIO CARRERA;DURACIÓN TOTAL DE CARRERA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN; PROMEDIO EDAD CARRERA      ; PROMEDIO EDAD MUJER      ; PROMEDIO EDAD HOMBRE      ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL + SERVICIO LOCAL EDUCACION;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIÓN DELEGADA;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2017;131;50;81;;24;11;13;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;78;UNIVERSIDAD DE TALCA;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL (TALCA);INTERPRETACION Y DOCENCIA MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I78S1C46J1V1;ACREDITADA;131;30;85;13;3;;;; 21,4 ; 21,7 ; 21,3 ;;70;54;;1;125;95,4%;105;20;3;122
MAT_2017;11;3;8;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;78;UNIVERSIDAD DE TALCA;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL (TALCA);MAGISTER EN DIRECCION DE ORQUESTAS JUVENILES E INFANTILES;Arte y Arquitectura;Humanidades y Artes;Artes;Magister en Arte y Arquitectura;Artes y Humanidades;Artes;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I78S1C300J1V1;NO ACREDITADA;11;;;6;3;1;1;; 30,7 ; 27,0 ; 32,1 ;;2;5;1;;8;72,7%;8;;;8
MAT_2017;1;1;;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Tarapacá;IQUIQUE;IQUIQUE;SEDE IQUIQUE;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I80S2C297J1V1;NO ACREDITADA;1;;;;;1;;; 39,0 ; 39,0 ;;;;;;;0;0,0%;;;;
MAT_2017;50;6;44;;26;4;22;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;81;UNIVERSIDAD ARTURO PRAT;ACREDITADA;Tarapacá;IQUIQUE;IQUIQUE;CASA CENTRAL (IQUIQUE);TECNICO DE NIVEL SUPERIOR SONIDO Y ACUSTICA;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Vespertina;Plan Regular;5;5;I81S1C36J2V1;NO ACREDITADA;50;8;27;13;1;1;;; 22,9 ; 21,5 ; 23,1 ;;14;34;;;48;96,0%;28;20;8;40
MAT_2017;133;34;99;;42;16;26;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;82;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CASA CENTRAL (SANTIAGO);LICENCIATURA EN MUSICA Y DIRECCION DE AGRUPACIONES MUSICALES INSTRUMENTALES;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I82S1C167J1V1;NO ACREDITADA;133;28;89;13;3;;;; 21,8 ; 21,2 ; 22,0 ;;48;64;17;2;131;98,5%;119;12;9;122
MAT_2017;5;1;4;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;82;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CASA CENTRAL (SANTIAGO);LICENCIATURA EN MUSICA Y DIRECCION DE AGRUPACIONES MUSICALES INSTRUMENTALES;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I82S1C167J1V2;NO ACREDITADA;5;;1;2;1;;1;; 29,4 ; 43,0 ; 26,0 ;;1;2;;;3;60,0%;3;;;3
MAT_2017;241;82;159;;49;22;27;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;82;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CASA CENTRAL (SANTIAGO);LICENCIATURA EN EDUCACION Y PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I82S1C3J1V1;ACREDITADA;241;50;148;33;8;2;;; 22,3 ; 21,4 ; 22,7 ;;79;120;32;5;236;97,9%;217;19;6;230
MAT_2017;248;80;168;;53;15;38;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I83S1C48J1V3;ACREDITADA;248;43;144;44;11;4;2;; 22,9 ; 23,2 ; 22,8 ;;61;157;21;;239;96,4%;221;18;5;234
MAT_2017;18;12;6;;14;8;6;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);MAGISTER EN GESTION CULTURAL;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Información;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I83S1C223J1V1;NO ACREDITADA;18;;2;7;8;;1;; 30,2 ; 30,4 ; 29,8 ;;3;12;;;15;83,3%;13;2;;15
MAT_2017;12;10;2;;10;8;2;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);MAGISTER EN EDUCACION ARTISTICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Magister en Educación;Educación;Educación;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I83S1C279J1V1;NO ACREDITADA;12;;;4;4;3;1;; 33,1 ; 32,4 ; 36,5 ;;1;3;1;;5;41,7%;5;;;5
MAT_2017;229;95;134;;53;25;28;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;84;UNIVERSIDAD DE LOS LAGOS;ACREDITADA;Los Lagos;LLANQUIHUE;PUERTO MONTT;SEDE PUERTO MONTT;PEDAGOGIA EN EDUCACION MEDIA EN ARTES MENCION MUSICA Y ARTES VISUALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I84S2C50J1V1;ACREDITADA;229;48;108;52;17;2;2;; 23,2 ; 23,2 ; 23,2 ;;121;93;6;1;221;96,5%;178;43;9;212
MAT_2017;51;13;38;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL;INTERPRETE MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S1C58J1V1;ACREDITADA;51;;31;19;1;;;; 24,2 ; 22,9 ; 24,6 ;;10;21;14;;45;88,2%;41;4;1;44
MAT_2017;224;77;147;;67;29;38;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S3C75J1V1;ACREDITADA;224;61;138;23;2;;;; 21,3 ; 21,5 ; 21,3 ;;56;64;86;3;209;93,3%;202;7;4;205
MAT_2017;162;55;107;;29;10;19;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;87;UNIVERSIDAD DE CONCEPCION;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I87S1C112J1V1;ACREDITADA;162;34;86;31;6;2;3;; 23,0 ; 21,9 ; 23,6 ;;52;88;12;3;155;95,7%;138;17;3;152
MAT_2017;29;4;25;;10;3;7;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL;INTERPRETE MUSICAL MENCION INSTRUMENTO PRINCIPAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S1C52J1V1;ACREDITADA;29;1;16;11;1;;;; 24,5 ; 27,3 ; 24,1 ;;8;13;4;;25;86,2%;23;2;1;24
